ObservationDate,Country/Region,Confirmed,Deaths,Recovered,Tests,Population,Latitude,Longitude
2020-08-31,China,350,5,240,1012,1402000000,-0.5776684677607449,85.84302933670097
2020-07-07,India,291,7,91,1226,1380000000,-33.52442861525488,63.15914522569875
2020-03-12,India,238,2,169,1446,1380000000,-28.372426424715698,-122.96483986993815
2021-07-18,India,506,10,411,3919,1380000000,51.26547069078018,43.06804232001909
2020-03-15,US,287,6,233,1849,331000000,45.668069212871956,-55.6900910230118
2021-01-14,Taiwan,415,8,100,2598,24000000,54.12623809984839,-17.11795194080075
2020-06-29,India,283,5,254,2769,1380000000,57.35220963682907,149.26506443073072
2022-01-02,Brazil,532,5,132,4164,212000000,-14.447074550905935,65.19089115330439
2021-05-10,US,417,11,288,2268,331000000,-22.891786085486395,18.055712946104023
2022-03-07,India,618,4,417,3194,1380000000,21.868729667994515,26.42946746621945
2020-07-11,China,305,2,101,2443,1402000000,-17.648688494902316,92.04799415452274
2020-08-20,US,373,5,107,1795,331000000,43.80521273269029,-24.470296674075215
2020-12-12,US,412,11,173,2036,331000000,31.918497730798464,-42.10992336991998
2020-03-20,US,265,2,238,1937,331000000,20.446983890804205,5.248817022443006
2020-01-30,Spain,263,6,85,2398,47000000,-9.042578607510276,-2.2379358625488663
2021-01-20,China,374,4,85,2939,1402000000,-9.204067437715487,132.87256721101357
2021-08-10,China,492,12,400,1210,1402000000,-35.218383210409854,-106.94074198448313
2020-10-14,Spain,368,5,138,1328,47000000,-19.539943456459984,-109.60124098247266
2021-03-13,US,448,12,96,3709,331000000,1.2694237216368691,102.14908448289299
2020-06-13,Brazil,292,7,79,2612,212000000,41.09443535757396,-87.81489392061874
2021-08-01,India,473,10,140,1355,1380000000,1.6714308244636626,-9.489222035605778
2021-09-27,Italy,502,4,310,1623,60000000,3.8297583886537154,0.8026226752885179
2022-01-29,Italy,563,7,115,2895,60000000,15.992600096408431,69.80898581310333
2021-09-19,India,465,11,138,1148,1380000000,-38.25219055591107,-74.42722287616273
2020-03-26,Taiwan,253,7,219,986,24000000,-11.816793265270828,-43.78382573626641
2021-02-18,Taiwan,395,10,112,1696,24000000,-4.056173909076854,74.16884542401556
2021-10-16,Brazil,510,9,353,2774,212000000,3.8963646991748533,8.654100894721921
2020-08-17,China,344,6,302,1193,1402000000,-5.989571693443338,-76.96672572780045
2020-01-27,India,233,1,196,1667,1380000000,16.731605365289752,67.8522437163927
2022-03-22,US,495,5,212,2355,331000000,38.11905669069229,-49.71990771196458
2021-06-10,Taiwan,453,4,383,1589,24000000,36.257978902801554,126.9663614270114
2020-04-03,Italy,334,6,153,2139,60000000,-33.50618397679299,-86.71569642489825
2020-08-02,Taiwan,342,7,130,2703,24000000,-13.000927209179125,42.02938055999982
2020-05-19,Taiwan,315,5,275,1332,24000000,-12.320407232869734,103.53019537572976
2020-08-02,Taiwan,323,3,205,1134,24000000,21.818125670466237,147.13302086067267
2020-01-22,US,273,1,95,1847,331000000,43.456972960562524,-25.791896305169644
2021-04-15,China,444,13,339,3158,1402000000,52.11865625020923,144.00535917199846
2021-10-11,Italy,475,2,374,4257,60000000,48.627773931438654,108.22095773203023
2021-02-08,US,367,9,74,2892,331000000,7.6765951945324815,47.560260767820864
2021-12-18,US,564,13,422,4077,331000000,-34.26418740493166,-65.54055401150745
2021-04-08,Brazil,410,5,285,1883,212000000,44.9398311998781,123.75063551108195
2021-03-08,Brazil,414,11,92,3486,212000000,15.447722288037959,68.96269450883887
2020-08-19,US,312,2,103,2808,331000000,48.167963717062264,50.070117197877295
2021-10-06,US,508,5,423,1932,331000000,-39.853990428827046,57.27890926126909
2020-12-31,US,364,2,217,2499,331000000,48.42629049023016,-8.216346691991873
2020-09-05,US,316,8,91,810,331000000,47.28728163762753,-75.41764153631988
2021-02-13,China,432,5,199,3363,1402000000,-8.004827022738525,-15.88304692359371
2020-03-26,Taiwan,261,2,199,971,24000000,43.3686386929252,-25.67362893608221
2021-10-23,India,490,5,339,2286,1380000000,40.817894297766685,61.56001692786015
2020-09-20,India,362,3,291,2266,1380000000,-2.150853987391862,90.38287253502403
2020-11-17,Spain,404,6,290,2980,47000000,50.90715282547464,-85.19174379720931
2022-03-25,Spain,630,15,263,2454,47000000,25.961399490738827,0.28739168204103294
2020-10-28,Spain,340,2,112,2544,47000000,25.23366470710434,127.81274761625923
2022-01-09,Italy,583,16,283,3054,60000000,-19.493398381770973,-123.59658613429528
2021-10-13,India,537,6,451,2305,1380000000,13.219069264849338,-100.09868831091953
2022-03-15,Taiwan,634,13,345,3188,24000000,3.5883369642180796,132.40719859966663
2021-01-05,Italy,343,8,270,2516,60000000,49.971096855103156,149.1875211533257
2021-02-12,Brazil,435,10,289,3269,212000000,59.75680666183008,-80.675134417946
2021-05-12,Taiwan,473,11,355,2735,24000000,39.03487937466977,-17.63259245057621
2020-10-23,Spain,324,7,235,2426,47000000,53.348584260652885,133.99603289684728
2021-07-16,India,440,6,371,1826,1380000000,30.425710523538072,-19.22248788101375
2020-04-21,Spain,288,3,119,1200,47000000,54.098744417309305,120.99264984272298
2020-03-10,China,252,2,128,1810,1402000000,-0.981273148143643,29.3781386339258
2020-07-14,US,308,6,157,1481,331000000,12.204487600589076,-30.55435870161861
2021-07-18,Brazil,489,8,277,2551,212000000,15.549178668663714,-16.531481239933655
2022-02-28,US,586,15,460,3706,331000000,18.95908584173791,87.81455504032547
2020-03-01,Italy,248,3,113,1067,60000000,-21.205234964942928,35.76407918757258
2021-04-20,Italy,410,11,203,1189,60000000,-31.52135768100358,-35.821922176349915
2020-04-24,Brazil,257,3,66,816,212000000,49.64563456803569,53.86488974378594
2021-02-26,China,419,7,206,1439,1402000000,59.34888863859808,-42.79576654751072
2021-12-28,Spain,547,3,406,3079,47000000,-22.28310207798708,62.05517243363181
2020-10-03,Brazil,320,2,202,1914,212000000,14.427029372852346,-36.49047005214902
2020-11-25,US,377,8,304,1759,331000000,35.960734749471726,117.6910621789859
2021-08-31,Taiwan,466,12,268,957,24000000,55.081411395231015,133.93544929506766
2022-03-07,India,548,16,117,2137,1380000000,57.055184569999014,119.14402370452726
2021-09-26,Brazil,544,13,306,4079,212000000,-3.9248293005140553,38.81315812176692
2021-05-12,Brazil,403,9,324,1114,212000000,-15.064955671098954,-44.10095038867928
2020-08-15,US,300,5,195,1965,331000000,36.70820729830028,56.045051282790894
2021-02-13,Brazil,397,7,269,3166,212000000,-18.031333288259663,104.97875424623876
2021-11-29,Spain,557,7,118,3492,47000000,-10.875314516034639,-53.02702217902309
2021-01-01,US,402,3,257,1841,331000000,48.1054855444158,-103.43805121791524
2020-12-01,India,381,7,266,2535,1380000000,-16.83245964504044,-100.58993962705486
2021-03-05,China,431,8,343,2560,1402000000,-12.809549604520384,12.8921812174261
2021-04-30,Brazil,430,11,224,3854,212000000,19.48942680321069,-70.55163413593667
2021-06-13,Brazil,422,10,369,3657,212000000,7.887867489263691,110.80030166371327
2021-06-06,US,406,12,288,2887,331000000,7.728952983766362,85.33081480079986
2020-06-17,US,309,7,94,1496,331000000,-24.15896190086195,-112.24587011673701
2020-08-10,US,335,9,269,2831,331000000,-4.879205619792579,130.96161391414392
2020-10-29,China,333,2,176,1437,1402000000,-37.6701893746457,-98.70742266499539
2021-12-07,Taiwan,538,8,117,1624,24000000,-31.288691735436842,-119.55257414030883
2021-07-05,China,490,14,179,3775,1402000000,34.55112835937177,13.220868162919004
2021-07-07,China,479,5,177,2774,1402000000,-2.0871785372662757,-71.3527819358951
2021-05-23,Brazil,410,10,219,1570,212000000,5.4648851556606175,133.7091601868279
2020-06-10,US,302,3,116,1732,331000000,37.40838330129904,3.02845389715975
2020-07-23,Italy,332,6,117,2540,60000000,22.917390318284504,101.51612138801468
2020-11-04,India,370,6,102,2406,1380000000,26.38956211094144,68.870757265072
2022-01-01,US,500,7,211,1078,331000000,44.58385496180817,131.13406206678525
2021-03-02,India,488,2,349,3739,1380000000,-25.086737613880793,37.54331991647169
2022-03-11,India,554,13,113,3650,1380000000,40.831250023511984,105.05566035519189
2020-06-16,Brazil,307,4,170,1260,212000000,19.906171546169787,-43.01550838041423
2020-06-12,Italy,300,2,135,2303,60000000,41.50591214934893,-111.73593729101688
2021-03-03,US,418,9,278,2852,331000000,30.249036807886384,126.09990655321985
2022-01-25,US,603,7,404,4437,331000000,13.769518472088372,-76.19882890971991
2021-04-16,Brazil,460,10,222,2377,212000000,15.027458221660183,136.97318602651643
2021-10-27,Brazil,529,14,211,4025,212000000,36.9314181098665,14.22543590574901
2021-05-16,India,407,10,101,1516,1380000000,48.747445991572135,16.745353481591764
2021-08-03,US,488,12,252,3820,331000000,14.319720669381631,56.50514710514054
2020-02-03,Taiwan,282,1,74,2238,24000000,0.4730824369144315,-39.99484115682323
2022-03-18,US,602,9,260,4691,331000000,36.836939218101136,16.899840283040874
2020-11-02,US,354,2,142,2133,331000000,41.67440666528776,137.34942368281162
2020-10-26,India,381,2,268,1640,1380000000,-16.66034708615935,-80.01096016951487
2021-07-24,Italy,423,4,268,3193,60000000,-37.8927657482909,-30.08028621128834
2021-01-11,India,396,5,176,2718,1380000000,0.27312953443781396,72.57867259907877
2020-11-06,Spain,369,7,224,1501,47000000,22.32815243367169,120.96279893762954
2020-10-23,Spain,358,8,319,1547,47000000,-38.3633456307254,-11.811210298247332
2020-03-01,US,247,3,134,1899,331000000,21.8547167946506,25.72061692817539
2021-12-17,Brazil,522,4,390,4126,212000000,-3.3692216513577193,-48.08284973219865
2021-08-04,China,485,12,290,2834,1402000000,17.38578552074027,-74.25022848874166
2021-09-25,Spain,532,15,303,2168,47000000,-9.805327016924057,89.09929667275605
2020-09-05,Taiwan,291,5,180,2784,24000000,52.56776006724195,-95.84250577989698
2020-03-11,Spain,262,4,77,2492,47000000,53.51340096527271,-84.42643090607545
2021-07-02,China,473,8,300,2792,1402000000,30.987519966909346,7.422461610585458
2021-08-20,China,455,13,229,1382,1402000000,12.411999009304544,33.74436206703595
2021-07-05,Taiwan,391,8,215,1162,24000000,-22.43407079322873,115.62313487697855
2021-11-12,US,573,4,431,4390,331000000,38.6831731147244,117.62661665819533
2021-06-16,China,434,4,93,3042,1402000000,-35.55185892622775,-82.45263432909726
2020-08-11,India,374,10,310,1599,1380000000,33.60177092021212,126.94884161511646
2021-09-25,Taiwan,466,5,243,1849,24000000,33.08738091885348,134.83955072443536
2021-04-03,Taiwan,395,5,186,928,24000000,-26.737460595630377,124.22077602616389
2020-07-07,US,297,2,195,1123,331000000,-1.9800274452128903,116.83531903213574
2021-06-04,Italy,408,3,192,1929,60000000,18.858913128681436,145.05215107826967
2021-10-22,India,483,13,202,2000,1380000000,40.25554706579139,43.029840367324425
2020-11-05,US,414,2,173,2486,331000000,-3.3153294453809963,67.5474700261901
2021-10-24,US,477,11,389,3320,331000000,4.533910273261355,-47.98229710340716
2020-12-05,US,406,3,253,2342,331000000,-3.7055577632100736,55.33170949187863
2021-12-09,US,451,9,275,2261,331000000,42.284890033098804,27.77765744900711
2021-12-09,Spain,595,7,219,3078,47000000,26.017625199341637,79.75457637152198
2020-11-14,India,344,6,184,2501,1380000000,17.434639490714936,44.624467599001946
2021-03-21,Brazil,465,8,300,1651,212000000,-35.17146287185921,-70.44922678578062
2020-09-05,China,313,5,187,2317,1402000000,53.68158104290393,35.26587738737982
2021-01-03,India,371,5,120,1796,1380000000,16.709857516725336,-26.86303174715664
2021-11-15,Brazil,466,11,373,3220,212000000,33.141658136417306,64.057714661559
2020-03-19,US,321,4,263,1671,331000000,24.275833583474366,-58.82701556808763
2021-10-04,US,466,10,208,3360,331000000,-6.945503497931277,-114.29169173358802
2020-01-30,China,277,7,99,1743,1402000000,48.94243597849659,128.3276628158332
2020-01-31,US,243,5,204,2145,331000000,50.1527876401159,-106.05208105868172
2020-01-27,US,220,3,171,705,331000000,48.057904614689335,21.864275608887482
2020-12-07,China,388,3,127,2063,1402000000,46.94755514379017,134.0525787055346
2021-10-15,China,440,11,364,3609,1402000000,7.304804325029728,-41.041305296630796
2020-05-17,US,289,6,254,1683,331000000,-14.18621023622357,96.56163284040173
2021-05-09,Spain,419,9,240,1919,47000000,47.53963871140678,94.7970077758676
2021-07-02,US,396,8,356,2123,331000000,-3.3455366625892324,63.07667605043628
2020-02-15,Italy,222,4,113,2376,60000000,29.66653158324189,-61.425474922129865
2020-08-09,Brazil,322,7,146,958,212000000,-13.052250096247306,-45.59809446179942
2020-06-11,Taiwan,345,3,81,817,24000000,-15.165806789112231,31.681026119895137
2020-04-30,Brazil,264,5,55,2405,212000000,18.687238091185954,38.12949889602004
2021-07-16,India,465,6,192,1168,1380000000,40.87266065869656,127.046818334754
2020-03-12,Italy,246,1,85,2430,60000000,48.83191592502715,-59.572874199001376
2020-09-11,China,360,7,75,2669,1402000000,-29.57677763012657,-101.64675095792163
2021-09-03,Italy,489,6,424,3750,60000000,46.97229117035258,46.609861844698344
2020-12-08,Brazil,382,9,146,1792,212000000,-26.519538232265425,91.9557344644171
2021-11-06,India,510,3,346,4506,1380000000,11.904567154801853,9.487015332195881
2021-08-27,China,442,3,384,3133,1402000000,56.30786033491846,67.89030693841664
2020-08-29,India,351,8,242,2274,1380000000,-18.15970588723331,-74.77772129366022
2020-01-29,India,241,5,131,1492,1380000000,13.369888033454238,-67.89274358531668
2021-02-06,Spain,409,9,327,3814,47000000,7.520280020222316,12.18855915655422
2020-12-07,US,320,7,251,891,331000000,18.41965765452649,74.23496756802712
2020-10-04,Spain,347,6,160,2217,47000000,4.799599499928824,122.02059428158759
2020-01-25,Brazil,238,3,203,866,212000000,-30.385871685795337,17.43471243846929
2022-02-04,China,561,13,393,2465,1402000000,50.16447024826434,85.15748953480238
2020-06-29,India,349,4,263,851,1380000000,48.3681665157756,-6.149442850263696
2022-03-09,US,500,6,131,3433,331000000,48.05348226888313,139.21273300664967
2020-02-16,India,299,6,230,1280,1380000000,16.797794217707178,137.94624083389033
2020-04-26,India,295,6,74,2535,1380000000,-19.412145433786062,52.29816163780225
2021-05-03,India,431,2,287,3627,1380000000,14.339194444213689,-34.10704605552168
2020-09-21,Taiwan,344,7,241,2437,24000000,-2.76290446649071,95.71061486376777
2021-10-24,Taiwan,484,7,180,2631,24000000,21.041180323029387,9.030095405303285
2022-02-20,Brazil,667,19,351,3581,212000000,3.31128953719584,-88.78688229591788
2020-06-09,China,271,7,183,992,1402000000,-2.570804464212081,61.71118952518779
2020-09-29,Taiwan,356,4,281,889,24000000,8.552664810217358,50.45531182650919
2020-08-29,China,351,6,237,956,1402000000,-22.37414163967971,-125.06105399002021
2020-05-23,China,263,1,155,1811,1402000000,-5.552170090500297,13.507236262911107
2021-10-11,Taiwan,507,11,141,3367,24000000,-3.6269195399465914,-49.268080093450166
2021-05-26,China,439,3,345,1834,1402000000,-13.782408531898735,-6.017206014339379
2022-01-11,US,524,6,451,2410,331000000,54.513670029856925,82.92773957039515
2020-02-08,China,248,1,127,1712,1402000000,18.41069830127099,-104.69088183119254
2021-01-30,US,411,9,193,1505,331000000,-17.65209418488216,-114.32603831982762
2021-02-22,China,438,2,336,2260,1402000000,-25.097834834348085,23.368890477818525
2020-08-28,US,322,5,213,1800,331000000,16.091641835614467,145.38479816807978
2020-10-03,US,372,10,117,2404,331000000,55.171265385538646,-111.34441863463843
2021-11-05,India,523,9,467,3105,1380000000,44.50112632050174,121.5759044737581
2020-05-05,US,313,8,89,2223,331000000,-14.339953537085457,-8.765431832112284
2021-12-25,US,555,4,347,4745,331000000,36.51129623248126,79.82275902741841
2020-12-23,Italy,401,2,225,1633,60000000,59.98930899838112,84.89456703272378
2021-06-14,Italy,450,5,350,1403,60000000,39.198725487446026,124.39221270532224
2021-11-24,China,537,11,235,2546,1402000000,51.59891039362161,107.85489988540007
2020-03-31,US,302,5,66,875,331000000,16.642526058448475,25.31271650306985
2020-01-25,India,262,2,99,1057,1380000000,4.273924722634369,58.02472742619409
2021-12-21,Spain,543,15,333,3098,47000000,15.785184540528334,-75.22136593078304
2020-12-23,Italy,419,3,141,3044,60000000,-13.93939496767231,-12.048192365439803
2021-04-22,India,426,10,328,2761,1380000000,-8.49376021958572,-25.302791608374065
2020-07-05,China,325,8,143,2681,1402000000,18.038468140867096,33.17178909898624
2020-03-15,China,281,3,161,1877,1402000000,-35.80932448339775,106.53844135270893
2020-03-29,Spain,279,6,193,2362,47000000,-30.207774944990515,27.52058751411073
2020-04-28,India,262,7,91,1116,1380000000,-14.715231604537003,53.660944021065006
2022-03-19,Brazil,509,4,136,4423,212000000,-26.685636070367178,22.86751928463937
2021-04-16,Brazil,469,10,240,3795,212000000,-20.990190728646606,-109.3058920534196
2021-06-17,US,440,2,268,2798,331000000,-26.457119384926372,-53.14863530934146
2021-05-04,US,358,6,146,1096,331000000,51.72985661835223,102.95611467057091
2020-06-01,US,280,1,87,1368,331000000,33.04232063755177,-35.5209402602745
2020-03-31,China,277,2,240,2113,1402000000,27.85369915750198,-9.452522192171472
2021-06-22,US,487,10,345,1887,331000000,-7.778320360477672,99.92220023020073
2021-10-19,Taiwan,540,7,234,2018,24000000,20.39834174801996,-106.56148967280733
2020-05-09,Brazil,277,6,216,1739,212000000,-19.520708594261137,121.11548300666482
2021-06-15,US,457,9,365,1830,331000000,15.896468524532736,-28.25329241963729
2020-10-03,Italy,380,7,200,3119,60000000,45.568660554630256,-84.69077720883479
2021-09-09,China,484,10,120,3318,1402000000,6.037088677602121,-10.839542940091093
2021-11-06,Taiwan,509,11,217,2650,24000000,24.956283661420045,123.40109207028135
2020-04-25,China,286,2,222,2660,1402000000,16.76996227306129,-24.467053572220266
2021-09-24,China,500,2,153,1554,1402000000,4.67223292802278,-102.03497726903075
2022-03-29,Brazil,526,12,352,3588,212000000,2.9155434210256175,21.007146996032844
2020-07-31,Italy,324,5,156,1038,60000000,3.145093268633836,48.04810180845405
2020-05-07,Italy,282,4,203,2011,60000000,0.45089484028196836,34.95266356461232
2020-03-17,Italy,263,5,158,2199,60000000,-31.919896240606146,7.995745223362519
2021-11-15,Taiwan,522,4,349,4118,24000000,-25.16173016110948,92.88465660652565
2020-08-02,India,312,9,187,1103,1380000000,-30.857395132647277,64.91817633294096
2020-05-03,US,294,3,100,3053,331000000,54.792439139073366,-5.410749268849187
2020-07-17,US,347,9,238,1633,331000000,18.07528918090533,86.36797970188917
2020-06-21,Brazil,301,6,171,1241,212000000,-5.4698671128535,63.99418124955531
2021-08-02,US,532,3,121,2887,331000000,19.280412902603487,-116.63494819189624
2020-06-28,India,301,6,226,2583,1380000000,-22.17368999084692,127.09571667169399
2021-06-26,India,440,8,134,2278,1380000000,46.75480020831847,-36.430354882450686
2022-03-04,Taiwan,549,10,417,2050,24000000,14.316197840073642,22.536967035972395
2022-01-22,Taiwan,552,13,371,3646,24000000,25.955429963846896,-36.28568808729547
2020-06-12,India,323,8,195,1130,1380000000,-30.469605139898746,-72.60363434992011
2022-01-25,US,481,12,286,1000,331000000,-34.01328240773973,32.42276766108361
2020-05-13,Italy,302,2,140,1513,60000000,13.244861003169774,19.716007810261488
2022-03-06,China,600,5,284,3041,1402000000,-6.314046765814339,-47.488168449188024
2022-02-21,Spain,546,5,341,4734,47000000,-24.418254476272804,141.58707289286207
2020-08-08,Taiwan,342,3,194,3361,24000000,49.874748862234426,-58.29148594914652
2021-06-27,Spain,486,3,388,2950,47000000,58.50589571979128,148.55630892857698
2020-03-27,Spain,279,6,142,950,47000000,37.07822300147859,3.2998614240242716
2021-03-22,US,443,11,374,3585,331000000,55.583721809481105,8.609195300169347
2020-04-12,Spain,261,4,152,2456,47000000,26.094104413509854,86.26026237452862
2020-09-17,Spain,336,6,187,1737,47000000,6.031046791351237,-97.59178800611045
2021-11-11,India,460,13,383,3398,1380000000,-17.517137436206173,-40.95415350734447
2020-04-26,China,276,3,234,1385,1402000000,-11.48527748525484,-29.702565508661763
2021-03-29,China,436,7,328,1087,1402000000,47.64775629723334,-111.00871129529335
2021-06-15,US,415,9,141,2499,331000000,-36.12420019349916,-40.0461089559455
2020-12-11,Spain,392,4,291,3365,47000000,-33.40770102258211,51.44418271142291
2020-10-15,US,366,5,304,2501,331000000,28.666453393863065,-21.810818440765146
2021-10-17,US,502,9,341,1224,331000000,50.35228275791984,55.51387812068475
2020-08-08,US,378,9,333,1694,331000000,38.934694020283175,0.2757563718830056
2021-01-12,India,410,11,314,2104,1380000000,-14.544022691178867,-65.57507498855492
2022-02-02,Brazil,479,6,182,2176,212000000,50.549955193466346,-32.680801165925075
2022-01-09,India,524,10,458,3314,1380000000,-5.485303957293603,124.113017959192
2020-06-27,US,287,2,90,2536,331000000,14.298095759315714,45.55086938936503
2021-08-06,Italy,428,9,359,1164,60000000,-33.4072455985191,118.33247271792561
2022-02-04,Italy,535,8,156,2054,60000000,16.51114442660787,-31.871011797487085
2021-05-06,Brazil,379,4,322,2786,212000000,35.19570185537562,-68.0244592346981
2020-11-26,Taiwan,373,11,295,1804,24000000,-22.930744652952125,-82.6949197340753
2021-08-14,Spain,482,7,357,3769,47000000,48.71555869301537,-84.31177696723937
2021-06-11,US,509,12,392,4341,331000000,-6.9549968257639705,51.87482452661618
2022-01-16,Italy,505,7,338,1839,60000000,-32.37242636913836,-28.202300663913974
2021-04-21,US,420,3,329,2538,331000000,24.00861410358212,-70.72701634969134
2021-12-10,US,524,4,360,2403,331000000,-10.074056778082962,48.27185909765575
2020-01-26,India,244,2,167,2146,1380000000,-14.290270177691596,89.982509419769
2021-10-02,Brazil,473,12,376,2299,212000000,59.12586915084108,-113.73420767986538
2021-06-15,Brazil,450,13,269,1865,212000000,48.91791322454627,-44.1590735788981
2021-11-15,Italy,400,6,314,2573,60000000,44.74493647304284,-10.868013470746916
2021-09-18,US,504,7,203,2382,331000000,28.849579345276197,116.6594966634193
2020-02-12,US,256,2,171,1677,331000000,-13.335999382044548,-104.46911871562918
2021-01-30,Taiwan,463,2,398,1557,24000000,-10.007586123219546,-43.214921567088155
2021-05-07,China,454,9,186,3092,1402000000,5.718788162949394,-37.43379745594086
2021-02-17,India,446,3,143,2254,1380000000,-37.08452419336736,14.630821799880579
2021-02-01,India,361,8,74,2738,1380000000,25.565696504760552,42.5951865261284
2021-12-15,India,537,7,265,1900,1380000000,-21.74084879825312,41.54522275424807
2020-03-25,US,295,6,68,3063,331000000,25.13663395996116,31.749719754469083
2020-02-13,US,229,1,95,1620,331000000,25.035377582819862,-30.86754540954462
2021-06-08,Spain,422,6,282,3073,47000000,40.252961032911145,95.81325251494016
2020-04-07,India,301,8,211,3082,1380000000,-32.80421884094605,86.88903114732713
2020-10-09,Brazil,320,2,134,2468,212000000,-26.382891736028398,136.34218206039873
2021-10-20,China,543,5,285,2294,1402000000,22.21389241290712,102.9081417056637
2021-05-23,India,422,7,340,3323,1380000000,-27.60272897827125,-117.60136025401529
2021-10-22,Italy,446,12,335,2204,60000000,-22.206477926396715,-94.30899715806225
2022-01-29,China,518,5,401,4423,1402000000,4.261641885399783,102.7830160414868
2020-04-15,Spain,291,6,210,2215,47000000,52.36003552794928,-16.51460116105305
2021-04-03,China,383,5,167,2284,1402000000,36.19186115836142,-2.5750756568853035
2022-01-08,Spain,497,13,360,3351,47000000,18.60021606307845,-118.02049753642106
2021-03-09,India,429,10,206,2365,1380000000,6.543135536212702,116.20946553237368
2021-05-15,India,445,5,390,3558,1380000000,-14.886644487106715,99.23760226572435
2021-11-19,US,519,9,180,2304,331000000,-9.446638116019578,12.132468751971373
2020-08-17,US,346,7,285,1088,331000000,13.814523792032091,139.27312170731585
2021-09-02,China,478,3,133,1767,1402000000,-10.277758815866743,21.720121865361705
2021-01-16,Spain,422,11,321,1766,47000000,12.302972622156865,-103.00513087862387
2021-01-18,US,350,6,288,1877,331000000,35.183767750739676,-70.11367911403002
2021-08-02,US,419,4,308,2242,331000000,-8.703080869283351,-109.20675524542104
2021-08-31,US,476,7,298,1452,331000000,14.60908763928117,-45.10826394962709
2022-02-09,China,588,13,361,2700,1402000000,50.7062819957456,-59.89332574213677
2020-07-11,Taiwan,324,6,164,3031,24000000,22.407675522182082,-54.71295306120767
2022-01-22,US,541,5,151,2900,331000000,15.266782517210608,-8.635266316584122
2020-02-29,US,244,3,118,1471,331000000,17.41054906068227,119.0869995780283
2022-01-09,China,522,11,393,2260,1402000000,-22.28699852006226,-112.50266045487996
2020-08-05,China,338,8,108,2076,1402000000,-29.161378998199893,52.26690981450915
2020-02-18,US,231,2,72,1314,331000000,-23.396260374028273,106.42828735512859
2020-10-27,China,372,8,102,3341,1402000000,-22.69190123797614,115.12057754208729
2020-06-24,US,332,2,77,3014,331000000,-24.82589242151014,20.646599311388854
2021-01-12,Brazil,394,3,78,3267,212000000,24.316417568805875,-100.42311558366715
2020-10-13,US,413,11,241,2623,331000000,35.51671540370607,-40.97766568132573
2021-10-02,Brazil,491,13,270,2005,212000000,-37.5696303359114,109.19931543847576
2020-10-20,Brazil,322,3,171,1380,212000000,4.988073949405759,-116.80643459907587
2021-08-31,US,499,6,164,2145,331000000,19.842509452385706,-57.10737721436662
2020-12-03,India,388,2,127,2759,1380000000,30.47967032600721,21.389878019676445
2021-05-29,US,461,11,394,2823,331000000,51.54939115699976,-92.08723269307959
2021-08-19,Taiwan,485,10,109,3029,24000000,-9.73478846811405,93.28358385098196
2021-06-07,China,423,3,238,1478,1402000000,23.323858278211766,-71.1229105556641
2021-12-08,US,521,10,225,2664,331000000,56.44534796552624,-120.84749422046676
2021-11-04,Italy,514,4,283,2286,60000000,-2.966880377538935,-70.90910092283686
2021-03-04,Taiwan,368,3,240,2987,24000000,50.5426710064593,16.458412257252576
2020-06-25,China,311,3,71,2497,1402000000,58.555041909998124,-86.20989983212462
2022-03-05,Taiwan,530,13,453,3074,24000000,41.34150198578533,90.19183759336553
2020-02-05,Italy,255,4,171,1429,60000000,23.895632552013026,132.30653048139237
2021-09-24,China,471,3,269,3812,1402000000,35.903448749427255,-88.46840661894247
2021-03-20,US,404,12,240,3401,331000000,33.0030337600581,125.13817298063324
2021-09-23,US,471,8,239,2992,331000000,46.60934818105969,-128.67042054870882
2020-10-31,US,347,8,83,2732,331000000,-6.03266286803634,-102.0727141939927
2021-12-30,US,540,5,391,3299,331000000,50.75026656482818,9.526641944307784
2021-12-22,China,441,3,138,2162,1402000000,12.500854546734367,23.239145770899967
2020-08-04,India,318,5,249,2195,1380000000,1.5426094156950612,135.9911797771768
2021-03-23,Italy,433,10,286,2285,60000000,4.890516134307546,76.38341696035715
2020-05-18,US,260,6,178,1853,331000000,30.012978734489806,-98.69514361384662
2020-03-18,Spain,280,2,65,2907,47000000,-16.913070406746044,-102.85442852973273
2020-08-11,US,333,4,151,2764,331000000,56.3994316925298,140.57335673704182
2021-06-01,Italy,459,9,159,1686,60000000,33.03562328308489,109.80908424475504
2020-10-08,China,357,2,280,2681,1402000000,56.32058609829399,-39.48219238236068
2021-10-04,China,521,4,202,3045,1402000000,-24.5862451225749,126.53657195280783
2022-03-23,India,589,6,333,4305,1380000000,44.28653833155593,-126.43212572281045
2021-01-16,Italy,371,9,96,1746,60000000,9.286227549920746,12.249042812352855
2020-11-05,China,353,3,314,2971,1402000000,-14.191010636250475,106.75588406703275
2021-11-23,Taiwan,447,5,186,1959,24000000,40.39448726165523,51.29265431689052
2020-01-23,Italy,226,5,147,2232,60000000,28.283041410421646,25.59649801550728
2020-09-18,China,324,6,75,1638,1402000000,56.06852938446886,8.08451493711334
2020-04-23,Brazil,283,5,195,1709,212000000,-11.539356392774689,-101.55115310493804
2020-05-04,Brazil,262,3,107,2095,212000000,39.95156646458379,-48.74950197398806
2021-12-15,China,504,3,343,1140,1402000000,-1.398957674570866,-63.93190250742789
2020-02-10,China,274,7,159,934,1402000000,23.638409358298922,92.08410801644982
